220186
190363
213647
211146
208194
223354
226283
208941
203137
234033
211856
200224
208619
228956
194100
201993
196163
210267
216716
220220
179928
203772
200412
203029
208958
206424
205121
207596
197566
175000
250947
227386
200634
224973
274206
196053
205453
208048
180210
203901
191644
222136
210990
188133
199218
219496
196082
187799
192046
184557
201042
199850
194575
205379
226832
236772
326329
324301
316625
288246
321899
336429
336291
255541
201854
202710
201472
213297
225224
190443
186986
206288
228923
215017
220695
193594
247502
287394
354265
413352
333803
344166
333779
190250
225358
212398
183466
197058
213318
190746
201707
203066
225097
197784
220890
218277
212482
189588
214937
192191
225770
208745
218416
208475
195061
199002
192570
188722
198306
214719
198090
187796
194768
201001
192801
202660
208138
222287
233371
192545
229881
207939
216768
216392
224101
187253
190754
209666
204712
237267
262473
240224
225014
211004
216139
199868
189374
214395
211113
216238
221230
188021
229033
252945
201414
195619
211714
195102
193408
232557
205056
199870
196915
215125
208119
199700
207211
227718
184139
194509
223671
200385
232742
206054
218309
231172
200240
187205
190021
220328
198282
212378
282012
216751
218540
204000
214347
208184
181779
194858
203237
211046
195799
192100
233852
203605
232749
186612
199629
209036
202934
216716
209642
216652
207920
222895
194658
194707
191029
239177
199713
216089
197590
215492
201084
193509
190226
199846
205131
184655
217272
229279
202450
194773
187159
212107
206555
222993
217967
212477
221294
269234
215546
207952
199797
219565
204202
200991
201312
201508
216259
204249
205088
196334
197006
206164
200745
223169
200013
200581
225364
201569
189498
208442
222054
210873
209538
212804
202035
218924
233428
213244
208284
195456
195570
185656
215172
234785
210444
227742
210426
212616
219392
188797
220302
218472
196512
196906
186437
188332
263868
256846
187214
197948
187354
202758
201608
214279
269882
196802
195645
190603
194169
213406
176462
199408
193580
221613
204009
227388
186999
194034
206956
220503
229663
321966
290866
226614
292873
200680
190622
199562
229507
185185
207281
195499
194604
231151
192701
223989
214047
220855
229507
206761
221574
204844
202596
241748
214600
279853
270205
234769
234379
219692
207462
205933
216987
224377
224110
207924
224034
219345
220865
203652
200191
199370
198015
206905
183543
225063
201549
202467
183804
194917
229314
207658
192659
192651
196314
191698
209838
187881
197708
194323
194378
187201
186665
224861
224811
221767
192095
200080
191069
196020
195438
213343
207151
203160
211643
240057
191692
199063
192850
208427
197797
212156
213016
205181
200131
210800
241995
230420
221407
201723
223866
200490
201098
183763
222992
205382
196505
194294
204366
196809
187664
190145
220068
188598
195703
186818
